game_month,batter_team,is_batter_lefty,is_pitcher_lefty,bb_type,bearing,pitch_name,park_name,inning,outs_when_up,balls,strikes,plate_x,plate_z,pitch_mph,launch_speed,launch_angle,is_home_run
9,MIA,1,0,ground_ball,center,Cutter,Marlins Park,1,2,1,1,0.51,3.19,92.3,95.7,1,0
7,KC,0,0,line_drive,left,Slider,Progressive Field,1,2,3,2,0.64,2.34,82.8,100.4,29,1
8,WSH,0,1,line_drive,center,Changeup,Fenway Park,3,1,3,1,-0.15,1.64,84,100.9,24,1
8,LAA,1,0,fly_ball,right,Split-Finger,Oracle Park,6,1,1,2,-0.06,2,84.9,98.3,36,1
8,CWS,1,0,ground_ball,right,4-Seam Fastball,Comerica Park,7,2,2,2,0.72,1.45,97.6,97.3,-16,0
8,BAL,0,0,ground_ball,center,Curveball,Tropicana Field,1,1,0,2,1.47,1.49,83.5,105.4,-20,0
9,HOU,1,0,fly_ball,center,4-Seam Fastball,Angel Stadium of Anaheim,5,0,0,0,-0.12,2.47,93,100.5,33,0
9,WSH,1,1,ground_ball,right,Sinker,Tropicana Field,2,1,0,0,0.54,2.31,90.1,80.6,-38,0
9,OAK,0,1,line_drive,center,Sinker,RingCentral Coliseum,2,1,0,0,0.35,2.37,86.8,106.9,20,1
7,KC,1,1,ground_ball,left,Sinker,Kauffman Stadium,6,0,0,1,0.99,2.06,87,64,-3,0
9,TEX,0,0,fly_ball,center,4-Seam Fastball,Minute Maid Park,9,0,3,1,-0.08,3.19,93.3,92,34,1
9,NYM,0,0,line_drive,center,Sinker,Citi Field,5,2,3,1,-0.79,1.93,100,97.7,18,0
9,ARI,0,1,popup,center,4-Seam Fastball,Dodger Stadium,7,1,0,0,0.19,2.94,94.5,88,85,0
9,MIN,0,0,line_drive,center,Slider,Target Field,5,2,0,0,-0.4,2.11,87.2,104.6,25,1
10,HOU,0,0,line_drive,center,Sinker,Minute Maid Park,7,0,1,1,-0.12,1.37,92.9,103.8,7,0
8,WSH,1,0,fly_ball,center,4-Seam Fastball,SunTrust Park,2,2,0,0,-0.41,2.34,96.2,104.7,31,1
9,COL,0,1,popup,right,Curveball,Coors Field,1,2,1,2,-0.78,2.57,81.3,64.6,72,0
8,WSH,0,0,fly_ball,right,4-Seam Fastball,Nationals Park,7,2,2,0,-0.49,3.22,92.1,91.6,51,0
8,MIN,1,0,fly_ball,right,4-Seam Fastball,Miller Park,1,1,0,0,0.3,2.49,90,102.3,30,1
9,ARI,0,1,ground_ball,left,Changeup,Oracle Park,4,2,3,2,0.9,2.02,81.7,97,-25,0
8,CIN,0,0,line_drive,left,4-Seam Fastball,Great American Ballpark,9,2,1,0,-0.31,2.62,97.5,103.3,12,0
10,SD,0,0,ground_ball,center,Sinker,Dodger Stadium,8,0,1,0,-0.59,3.08,96.6,103.3,-3,0
8,WSH,0,1,line_drive,right,Changeup,Citi Field,5,0,3,2,1.33,2.12,82.6,85.3,17,0
9,COL,0,0,ground_ball,center,Slider,Petco Park,5,1,0,1,0.19,1.75,82,72.7,-5,0
7,ARI,1,0,fly_ball,center,Sinker,Petco Park,5,1,0,0,0.48,2.76,97.1,90.4,51,0
8,SD,0,0,fly_ball,center,Slider,Petco Park,4,2,2,1,0.17,2.92,86.9,105.7,26,1
7,ATL,0,1,ground_ball,left,Cutter,Tropicana Field,8,1,0,0,-0.46,1.89,86.2,97.6,-3,0
8,PHI,0,1,popup,right,Cutter,Citizens Bank Park,6,1,1,2,-0.71,1.51,88.8,87.8,79,0
9,MIL,0,0,line_drive,center,Curveball,Progressive Field,8,0,0,0,-0.35,2.17,82.8,63.9,12,0
7,CHC,1,1,line_drive,center,4-Seam Fastball,Wrigley Field,5,1,0,1,-0.24,2.74,89,108.2,28,1
8,CHC,1,0,line_drive,left,Changeup,Great American Ballpark,1,1,1,2,-1.22,2.08,88.6,86,9,0
9,KC,0,0,line_drive,center,Slider,Progressive Field,6,2,0,0,-0.48,2.71,83,98.6,28,1
8,BAL,1,0,fly_ball,center,4-Seam Fastball,Citizens Bank Park,9,1,0,1,0.67,3.43,92.8,97.9,41,1
9,NYY,0,0,fly_ball,right,Sinker,New Yankee Stadium,4,2,3,2,0.18,2.8,93.3,98.2,32,1
9,LAD,1,0,fly_ball,left,4-Seam Fastball,Coors Field,4,2,2,0,-0.17,2.61,96.2,99.9,41,0
9,KC,0,1,fly_ball,center,4-Seam Fastball,Miller Park,9,0,3,2,0.45,2.36,95.1,101.7,33,1
9,KC,1,1,ground_ball,right,4-Seam Fastball,Kauffman Stadium,5,0,0,0,1.29,2.35,88.6,58.9,-11,0
8,LAD,0,0,line_drive,center,Sinker,Dodger Stadium,4,0,0,2,-0.14,3.13,95.3,103.3,23,1
9,NYY,1,0,fly_ball,left,4-Seam Fastball,Oriole Park at Camden Yards,5,0,2,1,0.73,2.39,94,85.9,48,0
9,TOR,1,0,fly_ball,center,4-Seam Fastball,Rogers Centre,4,0,1,1,-0.38,2.43,95,101.4,27,1
8,PIT,0,1,ground_ball,center,Sinker,PNC Park,9,1,2,2,0.11,2.57,93.6,97.2,-15,0
9,CIN,1,0,ground_ball,center,Split-Finger,Wrigley Field,9,0,2,2,-0.47,1.39,91.5,87.4,-20,0
8,LAD,1,0,line_drive,center,4-Seam Fastball,Oracle Park,3,1,3,2,0.18,2.25,91,113.1,23,1
9,MIN,0,0,fly_ball,right,Sinker,Wrigley Field,6,2,0,0,-0.46,2.46,88.4,74.5,53,0
9,SEA,0,0,fly_ball,center,4-Seam Fastball,T-Mobile Park,4,0,0,1,-0.27,2.59,92.5,103.8,32,1
7,NYY,1,0,line_drive,right,Curveball,Oriole Park at Camden Yards,1,1,1,1,0.17,2.55,79.1,80.9,28,0
8,COL,1,0,ground_ball,right,Knuckle Curve,Coors Field,4,2,1,1,0,1.22,83.8,100.3,4,0
9,TOR,1,0,ground_ball,right,4-Seam Fastball,Tropicana Field,4,2,1,1,-0.58,1.77,99.3,78.6,-51,0
9,SEA,1,0,ground_ball,left,4-Seam Fastball,Chase Field,8,0,0,0,-0.51,2.75,95,86.3,-24,0
9,CIN,1,0,fly_ball,center,4-Seam Fastball,PNC Park,1,0,0,0,0.53,3.17,92.9,82.1,37,0
9,ARI,1,0,ground_ball,center,Sinker,Chase Field,3,1,1,0,-0.03,1.54,99.7,97,-4,0
10,TB,0,0,fly_ball,center,Sinker,Tropicana Field,1,1,2,2,0.07,1.81,96.8,107.4,23,1
8,MIA,1,0,ground_ball,center,Changeup,Citi Field,7,2,3,2,-0.81,1.58,86.9,78.6,-22,0
7,CHC,0,0,line_drive,center,Sinker,Great American Ballpark,8,1,3,2,0.02,3.08,94.7,101.7,30,1
8,CIN,1,0,fly_ball,center,Sinker,Busch Stadium III,2,1,3,1,0.38,2.28,90.7,103.3,39,1
9,ARI,1,1,ground_ball,center,Curveball,Angel Stadium of Anaheim,5,1,0,0,-0.71,2.3,77.4,63.1,-20,0
8,NYY,0,1,line_drive,left,Cutter,New Yankee Stadium,5,0,1,1,0.2,2.58,85.7,101.4,28,1
9,PHI,1,1,ground_ball,center,Sinker,Marlins Park,8,0,0,0,0,2.13,89.4,51.7,-64,0
8,ATL,1,0,ground_ball,center,Changeup,Citizens Bank Park,2,0,2,2,-0.43,2.73,91.4,96.9,-6,0
9,BAL,0,0,fly_ball,center,Curveball,Fenway Park,9,2,0,1,-0.17,3.04,77.7,95.7,25,0
8,ATL,1,0,fly_ball,left,Sinker,SunTrust Park,5,0,3,0,-0.25,3.15,96.2,97.9,47,0
10,OAK,0,0,fly_ball,center,Slider,Minute Maid Park,5,0,0,1,0.27,1.79,84.3,107.8,27,1
8,PIT,1,0,line_drive,left,Sinker,PNC Park,9,0,0,2,0.33,3.48,92.2,83.2,10,0
7,LAD,0,1,fly_ball,left,4-Seam Fastball,Chase Field,1,2,1,1,-0.42,2.98,92.1,101.7,38,1
8,MIL,0,1,fly_ball,left,Cutter,Wrigley Field,5,0,0,0,-1.34,2.04,88.9,99,32,1
9,LAD,0,1,popup,right,4-Seam Fastball,Dodger Stadium,8,2,1,0,-0.41,2.34,93.3,92.6,82,0
8,MIL,1,0,line_drive,center,4-Seam Fastball,Miller Park,7,2,2,0,0.2,2,95,110.6,27,1
8,ARI,1,0,fly_ball,left,4-Seam Fastball,RingCentral Coliseum,7,2,0,0,0.04,1.88,88.9,92.5,44,0
8,LAD,0,1,fly_ball,right,Changeup,Dodger Stadium,2,1,3,2,0.31,3.02,87.9,100,37,1
8,TB,1,1,line_drive,center,Cutter,Tropicana Field,7,1,0,1,0.14,2.11,87.1,103.8,27,1
10,ATL,0,0,ground_ball,left,Sinker,Dodger Stadium,4,2,1,1,-0.73,1.97,96.9,65.7,-41,0
9,TEX,1,0,line_drive,center,Changeup,Globe Life Park,1,2,1,2,0.48,1.85,88.4,110.8,25,1
8,BAL,0,1,fly_ball,left,Cutter,Oriole Park at Camden Yards,7,1,2,2,-0.25,2.84,87.2,98.2,36,1
8,ATL,0,1,fly_ball,center,4-Seam Fastball,SunTrust Park,5,2,3,2,0.03,3.19,93.6,107.2,31,1
8,LAA,0,1,line_drive,center,Changeup,Angel Stadium of Anaheim,2,0,1,2,0.73,2.69,81.3,103.8,23,1
10,TB,1,0,fly_ball,center,Changeup,Tropicana Field,7,1,2,1,-0.23,2.66,87.7,108.6,27,1
9,MIA,0,1,ground_ball,center,4-Seam Fastball,Tropicana Field,5,0,0,0,-0.1,2.86,94.5,35.8,-69,0
10,TB,0,0,ground_ball,left,4-Seam Fastball,Tropicana Field,2,0,0,1,-0.69,2.49,95.8,88.8,-32,0
9,PIT,0,0,fly_ball,center,Slider,Progressive Field,3,1,1,1,0.25,2.37,86.9,99.1,26,1
8,CWS,0,0,fly_ball,left,4-Seam Fastball,Guarantee Rate Park,4,0,1,0,-0.37,1.79,91.1,111.6,25,1
8,SF,1,0,fly_ball,center,4-Seam Fastball,Angel Stadium of Anaheim,1,2,0,0,-0.35,3.26,90.6,104.8,37,1
8,WSH,1,0,fly_ball,center,Knuckle Curve,Fenway Park,5,2,3,2,0.36,2.77,78.7,99.4,33,1
8,MIN,0,0,line_drive,left,Sinker,PNC Park,1,2,0,1,-0.42,2.19,93.3,114,21,1
9,CWS,0,0,fly_ball,left,Slider,Guarantee Rate Park,5,0,1,1,0.09,2.01,81.6,100.1,33,1
8,MIN,0,1,fly_ball,left,Changeup,Comerica Park,4,1,2,0,0.42,2.55,80.9,107.7,27,1
8,OAK,1,0,fly_ball,center,4-Seam Fastball,RingCentral Coliseum,1,1,2,2,0.36,3.23,93.3,105.1,39,1
9,LAA,1,0,ground_ball,center,Sinker,Petco Park,6,2,2,2,0.3,2.37,93,97.9,2,0
8,COL,0,1,fly_ball,center,Sinker,T-Mobile Park,1,0,2,2,0.11,3.16,90.2,88.2,41,0
8,SEA,1,1,ground_ball,center,Knuckle Curve,T-Mobile Park,5,0,1,2,-0.35,1.17,80.3,74.2,-27,0
9,DET,1,0,line_drive,center,Changeup,Comerica Park,6,2,0,1,-1.13,3.14,86.9,98.1,24,1
9,SEA,1,1,line_drive,center,4-Seam Fastball,T-Mobile Park,5,0,1,1,-0.8,2.97,92.3,105.5,21,1
9,STL,0,0,line_drive,right,Sinker,Busch Stadium III,7,0,0,1,-0.23,1.96,86.7,96,22,0
8,CWS,0,1,line_drive,right,Sinker,Target Field,9,1,1,2,0.24,2.78,93.8,97.9,13,0
7,TB,0,0,popup,center,Sinker,Tropicana Field,7,0,0,0,-0.38,3.04,92.8,73.8,51,0
9,ATL,0,1,fly_ball,center,Slider,SunTrust Park,5,0,2,1,0.17,2.71,80.4,110.9,33,1
8,CWS,0,0,line_drive,center,Changeup,Wrigley Field,9,2,0,2,-0.06,1.88,87.6,98.9,28,1
8,BOS,1,0,fly_ball,left,Changeup,New Yankee Stadium,5,2,1,2,-1.07,2.49,88,90.4,46,0
8,TOR,1,0,fly_ball,right,Changeup,Rogers Centre,4,2,2,1,-0.14,2.32,84.5,96.7,31,1
9,KC,0,0,line_drive,center,4-Seam Fastball,Kauffman Stadium,1,0,2,2,-0.22,2.35,96.7,101.3,17,0
9,CIN,1,1,fly_ball,center,Slider,PNC Park,6,0,2,1,-0.36,2.67,83.2,94.8,45,0
9,WSH,0,0,ground_ball,center,Sinker,Nationals Park,6,2,1,1,0.47,1.43,94.6,103.2,-23,0
9,STL,1,0,fly_ball,center,4-Seam Fastball,Miller Park,5,0,1,0,0.27,2.33,97.5,102.9,26,1
9,COL,0,0,ground_ball,right,4-Seam Fastball,Oracle Park,5,2,0,2,0.28,2.74,94.6,103,-2,0
8,KC,0,0,fly_ball,left,Split-Finger,Kauffman Stadium,2,1,1,2,-0.66,2.28,85.5,74.2,49,0
8,NYY,0,0,fly_ball,center,Split-Finger,New Yankee Stadium,3,2,1,1,-0.02,1.63,85.6,85.6,33,0
8,MIN,0,0,line_drive,center,Cutter,Target Field,2,0,3,2,0.51,2.2,84,102.2,24,1
9,SF,0,0,ground_ball,center,Sinker,T-Mobile Park,7,2,1,1,-0.79,1.74,90.7,99.2,1,0
9,SEA,0,0,ground_ball,left,Cutter,Chase Field,2,0,1,1,0.06,1.82,81.9,97.2,2,0
8,ARI,0,1,line_drive,left,Sinker,RingCentral Coliseum,1,0,1,0,0.03,1.83,90.7,89.7,12,0
8,CLE,1,0,line_drive,center,4-Seam Fastball,Great American Ballpark,1,2,2,2,0.75,2.59,94.2,99.1,30,1
9,TOR,0,0,line_drive,right,Sinker,Rogers Centre,4,0,0,2,-0.14,3.18,96.6,91.9,10,0
9,PIT,0,0,line_drive,center,Slider,Great American Ballpark,5,2,1,0,-0.27,1.78,85.3,100.5,27,1
8,SF,1,0,fly_ball,right,4-Seam Fastball,Chase Field,5,0,0,1,1.12,2.08,93.9,86.5,46,0
7,NYM,1,1,fly_ball,left,Curveball,SunTrust Park,2,1,0,1,-0.14,2.55,76.6,85.9,49,0
7,HOU,0,0,fly_ball,center,Sinker,Minute Maid Park,3,1,0,0,-0.29,2.28,93.3,100,31,1
8,KC,1,0,popup,left,Curveball,Busch Stadium III,9,1,0,0,0.27,2.49,75.9,73.3,47,0
9,HOU,1,0,line_drive,right,4-Seam Fastball,Minute Maid Park,5,2,0,0,0.75,1.97,96.1,100.5,25,1
8,BOS,0,0,line_drive,center,Slider,New Yankee Stadium,9,2,0,1,-0.04,2.49,83.7,99,29,0
7,TOR,1,0,fly_ball,right,Curveball,Nationals Park,4,0,0,0,0.95,2.14,76.2,94.4,33,1
9,LAD,0,0,ground_ball,center,Sinker,Petco Park,4,0,2,1,-1.04,2.24,87.1,25,26,0
9,MIL,0,0,fly_ball,center,4-Seam Fastball,Miller Park,6,0,3,2,0.01,2.62,93.9,103.4,28,1
8,HOU,0,1,line_drive,center,4-Seam Fastball,Minute Maid Park,6,0,2,2,0.24,2.18,93.3,97.5,25,1
8,MIL,0,0,fly_ball,center,4-Seam Fastball,Miller Park,7,1,2,0,-0.03,2.73,94.6,99.9,34,1
9,ATL,0,0,fly_ball,center,4-Seam Fastball,SunTrust Park,2,2,2,1,0.27,2.47,93.5,108.4,30,1
8,SEA,0,0,line_drive,center,Sinker,T-Mobile Park,3,2,0,0,-0.04,2.44,86.8,98.2,9,0
8,COL,1,1,ground_ball,center,4-Seam Fastball,Coors Field,7,0,0,1,0.29,2.47,94.8,102.2,5,0
7,CWS,0,0,fly_ball,center,Slider,Guarantee Rate Park,5,0,0,0,-0.22,2.29,85.3,111.4,37,1
9,CLE,1,0,line_drive,center,Slider,Kauffman Stadium,2,1,2,0,-0.52,2.91,78.1,100.3,28,1
9,ARI,0,1,line_drive,center,4-Seam Fastball,Chase Field,6,1,1,2,0.69,2.63,96.3,105.6,15,0
9,TB,0,1,line_drive,center,4-Seam Fastball,Tropicana Field,1,1,2,2,0.62,2.73,95.7,101.2,28,1
9,NYM,0,0,line_drive,left,Sinker,Citi Field,3,2,3,2,-1.1,3.05,92.7,95,22,0
9,ARI,1,0,popup,left,Slider,Chase Field,6,0,1,2,0.12,1.15,87.1,69.8,58,0
9,ATL,0,1,ground_ball,center,4-Seam Fastball,SunTrust Park,1,2,3,2,0.25,2.51,96.1,90.2,-10,0
8,CIN,0,0,fly_ball,center,Sinker,Great American Ballpark,3,0,3,1,0.3,2.56,90.2,97.1,37,1
9,OAK,1,0,line_drive,right,Changeup,T-Mobile Park,6,0,1,1,0.29,2.72,88,80.8,23,0
8,CIN,1,0,line_drive,center,Changeup,Miller Park,4,0,1,1,0.06,1.9,87.5,108.2,24,1
8,CWS,0,0,fly_ball,center,Knuckle Curve,Wrigley Field,8,0,0,2,-0.27,2.06,75.1,105.5,40,1
8,KC,0,0,popup,right,4-Seam Fastball,Great American Ballpark,5,0,0,1,-0.72,3.29,92.4,77.8,77,0
8,COL,0,0,fly_ball,left,Cutter,Coors Field,3,2,2,0,0.12,3.15,90.7,100.8,40,0
8,HOU,1,0,ground_ball,left,Sinker,Minute Maid Park,7,0,0,1,-0.42,1.8,88.6,57.1,-51,0
9,NYY,0,0,fly_ball,left,4-Seam Fastball,New Yankee Stadium,6,2,2,0,-0.53,2.44,93.6,111.6,47,1
10,TB,0,1,line_drive,center,Sinker,Tropicana Field,4,1,1,2,0.64,2.79,91.7,108.5,20,1
8,LAA,0,0,ground_ball,left,Sinker,Globe Life Park,3,0,1,2,-0.73,1.82,91.6,97.5,-13,0
9,BAL,0,1,fly_ball,right,4-Seam Fastball,New Yankee Stadium,2,0,0,0,0.92,2.66,89.9,97.6,39,1
8,DET,0,0,line_drive,right,4-Seam Fastball,Comerica Park,6,0,1,2,0.32,3.62,93.2,97.5,24,0
8,BAL,1,0,line_drive,center,4-Seam Fastball,Marlins Park,6,0,1,0,-0.37,2.49,95.7,104.4,23,1
8,MIA,0,0,line_drive,left,4-Seam Fastball,Oriole Park at Camden Yards,8,1,3,0,-0.4,2.33,87.1,105.8,28,1
9,CWS,0,1,line_drive,center,4-Seam Fastball,Guarantee Rate Park,4,1,1,2,0.19,2.5,94.3,104.8,27,1
9,OAK,0,0,line_drive,left,4-Seam Fastball,RingCentral Coliseum,5,0,0,1,-0.66,2.25,91.4,90.5,14,0
10,NYY,0,1,line_drive,left,Curveball,Tropicana Field,5,1,0,0,-0.26,2.82,80.8,109.5,20,1
7,TEX,1,0,popup,left,Sinker,Globe Life Park,8,2,3,1,-0.07,2.73,94.7,103.9,63,0
8,COL,0,0,fly_ball,left,4-Seam Fastball,Coors Field,6,0,1,1,0.16,3.39,91.6,102.2,34,1
9,MIA,0,1,ground_ball,right,4-Seam Fastball,Marlins Park,4,2,1,1,-0.24,2.75,91.5,86.9,2,0
8,CWS,1,0,fly_ball,right,4-Seam Fastball,Guarantee Rate Park,5,2,2,2,0.25,2.21,93,105.3,31,1
7,CIN,1,0,fly_ball,right,Cutter,Great American Ballpark,9,2,0,1,0.64,1.56,87.6,97.3,40,1
7,SD,0,0,fly_ball,right,Split-Finger,Oracle Park,3,1,3,1,-0.33,1.64,85.7,100.6,33,1
10,LAD,0,1,ground_ball,left,4-Seam Fastball,SunTrust Park,3,1,3,2,0.68,3.18,90.6,99.9,-2,0
9,BOS,1,0,fly_ball,left,Sinker,Marlins Park,3,2,0,0,-0.57,2.29,95.8,95.9,44,0
9,TEX,1,0,fly_ball,center,4-Seam Fastball,T-Mobile Park,9,0,2,2,0.31,3.05,97.6,98,35,1
9,LAD,0,0,fly_ball,center,4-Seam Fastball,Chase Field,2,2,3,2,-0.31,2.71,94.1,106.1,34,1
8,CIN,0,0,fly_ball,center,4-Seam Fastball,Miller Park,6,2,1,2,0.05,3.71,94.5,101.2,32,1
9,NYM,0,0,fly_ball,left,4-Seam Fastball,Citi Field,10,0,0,1,-0.71,2.45,96.9,106.3,28,1
8,MIA,0,0,fly_ball,right,Slider,Marlins Park,4,1,2,1,-0.11,2.55,82.8,90.2,28,0
8,PIT,1,0,line_drive,center,4-Seam Fastball,PNC Park,2,1,0,0,-1.23,2.51,94,76.4,18,0
9,TOR,1,0,ground_ball,center,Slider,Rogers Centre,6,2,3,2,-0.09,2.65,86.3,90.7,-7,0
9,OAK,1,0,popup,left,4-Seam Fastball,RingCentral Coliseum,5,0,1,0,0.06,2.81,90.9,88.6,60,0
7,CIN,1,0,fly_ball,center,Slider,Great American Ballpark,5,2,1,1,0.24,1.37,86.8,69.6,36,0
8,OAK,0,0,line_drive,left,Changeup,Minute Maid Park,4,0,2,1,-0.4,2.27,86.2,115.9,24,1
9,NYM,0,0,popup,left,Changeup,Oriole Park at Camden Yards,7,2,2,1,0.43,1.62,85.8,79.1,74,0
8,BAL,0,1,ground_ball,center,4-Seam Fastball,Oriole Park at Camden Yards,5,2,0,0,0.29,2.52,91.9,42.7,-66,0
8,SEA,1,0,fly_ball,center,4-Seam Fastball,Petco Park,4,1,2,2,-0.16,1.88,98.4,103.8,23,1
9,SF,1,0,fly_ball,right,Changeup,Coors Field,1,1,2,1,0.47,1.48,87,109,31,1
9,STL,1,0,line_drive,center,Changeup,Busch Stadium III,4,0,1,1,0.15,1.6,86.7,107.4,26,1
9,MIL,1,0,line_drive,left,4-Seam Fastball,Comerica Park,7,0,2,2,0.22,2.49,96.4,85.2,17,0
10,HOU,1,0,fly_ball,left,Slider,Tropicana Field,9,2,0,0,-0.24,2.1,87.8,82,37,0
8,SF,0,1,popup,right,Changeup,Oracle Park,4,1,0,1,0.76,3.05,81.6,90.3,70,0
9,TOR,1,0,ground_ball,center,Changeup,Citizens Bank Park,5,1,0,1,-0.79,1.97,85.4,76.8,-16,0
7,TB,1,0,ground_ball,left,Split-Finger,Oriole Park at Camden Yards,1,1,1,1,-0.69,1.88,86.7,75.4,7,0
9,STL,0,1,popup,center,4-Seam Fastball,Busch Stadium III,4,2,1,1,-0.38,2.64,90.7,80,65,0
9,SD,1,0,line_drive,right,4-Seam Fastball,Petco Park,1,2,3,2,0.38,1.57,96,104.7,23,1
8,LAD,0,0,fly_ball,center,Slider,Dodger Stadium,7,0,1,2,-0.55,2.38,89.6,98.7,31,1
9,TB,1,0,line_drive,right,Curveball,Tropicana Field,6,0,1,0,-0.01,1.6,79.6,91,12,0
10,LAD,0,1,ground_ball,left,Curveball,Petco Park,2,0,1,2,-0.4,2.8,78.2,93.8,0,0
8,OAK,0,0,fly_ball,center,Slider,Angel Stadium of Anaheim,3,0,2,2,-0.18,3.06,82.1,106.4,30,1
10,TB,0,0,line_drive,right,4-Seam Fastball,Tropicana Field,1,2,3,2,0.47,3.13,94.3,100.1,25,1
8,HOU,0,0,ground_ball,left,Changeup,Petco Park,6,0,1,2,0.45,1.39,78.1,84.3,-24,0
8,ATL,1,0,ground_ball,center,Curveball,SunTrust Park,6,1,0,2,-0.51,1.78,79,81.2,-12,0
9,MIA,1,1,line_drive,center,4-Seam Fastball,Tropicana Field,4,1,0,1,0.04,2.06,95.2,102.7,26,1
10,MIA,1,1,line_drive,left,Slider,SunTrust Park,3,0,2,2,-0.93,2.48,86.1,67.3,18,0
8,PIT,1,0,ground_ball,center,Changeup,Great American Ballpark,6,0,0,0,-0.06,2.34,90.4,99.8,-3,0
9,CIN,1,1,ground_ball,left,Sinker,Great American Ballpark,5,2,2,1,0.6,2.65,88.7,76,-12,0
8,LAD,1,0,fly_ball,center,4-Seam Fastball,Chase Field,4,1,1,0,0.29,2.24,92.7,109.6,30,1
8,KC,0,0,fly_ball,right,4-Seam Fastball,Guarantee Rate Park,1,1,0,0,0.06,2.55,96.6,91.9,34,0
9,ARI,1,0,line_drive,center,Changeup,Angel Stadium of Anaheim,8,0,2,2,0.05,1.92,85.5,108.7,18,1
7,SEA,0,1,ground_ball,left,Slider,Minute Maid Park,8,1,1,2,0.62,1.78,85.2,84.8,-26,0
8,STL,1,0,ground_ball,right,4-Seam Fastball,Busch Stadium III,5,0,1,1,0.28,2.13,92,77.7,-36,0
9,HOU,1,1,fly_ball,right,Cutter,Minute Maid Park,1,1,2,2,0.06,2.64,88.2,99.9,27,1
8,DET,0,1,line_drive,left,4-Seam Fastball,Guarantee Rate Park,4,2,3,2,-0.6,3.2,92.3,70.5,21,0
8,CIN,1,0,line_drive,center,4-Seam Fastball,Busch Stadium III,3,1,0,2,0.76,1.11,94.4,91.9,21,0
8,CWS,1,0,fly_ball,right,Curveball,Guarantee Rate Park,1,0,1,1,-0.02,1.81,83.2,85.2,38,0
9,TEX,1,0,ground_ball,center,Changeup,Angel Stadium of Anaheim,9,1,0,1,-0.24,1.99,88.7,103.7,-10,0
7,CWS,0,0,fly_ball,center,4-Seam Fastball,Guarantee Rate Park,5,2,1,2,0.07,3.34,95.3,101.4,32,1
9,PIT,1,0,ground_ball,right,Cutter,Great American Ballpark,3,0,0,0,0.64,2.83,92,97.6,8,0
9,CHC,0,0,fly_ball,left,Slider,Guarantee Rate Park,3,2,0,0,-0.46,2.63,81.5,100.9,36,1
9,STL,1,0,ground_ball,center,Changeup,Busch Stadium III,9,2,0,1,-0.45,0.88,87.6,30,42,0
8,CIN,0,0,line_drive,center,Slider,Comerica Park,5,1,0,0,0.18,2.61,90.1,101.6,25,0
9,KC,0,0,ground_ball,center,Cutter,Kauffman Stadium,9,2,2,2,1.17,1.53,88.9,57.8,-80,0
9,BOS,0,0,ground_ball,center,Slider,Marlins Park,7,1,1,1,-0.23,2.2,89.3,95.9,-39,0
8,SD,1,0,fly_ball,left,4-Seam Fastball,Coors Field,2,2,1,2,0.34,3.81,94.3,73.2,51,0
9,NYY,0,0,fly_ball,center,Cutter,New Yankee Stadium,6,2,3,2,0.35,2.3,89.3,106.8,23,1
9,COL,1,0,ground_ball,center,4-Seam Fastball,Coors Field,3,1,2,1,0,2.52,95,84.4,1,0
8,STL,0,1,ground_ball,center,Cutter,Guarantee Rate Park,6,0,1,2,0.06,1.87,84.3,81.6,-12,0
8,SF,0,0,line_drive,center,Sinker,Coors Field,9,0,0,0,0.01,3.3,94.2,95.3,23,0
7,PIT,1,0,popup,center,Curveball,PNC Park,3,1,0,1,0.31,1.19,70.3,69.9,49,0
9,TB,1,0,ground_ball,right,4-Seam Fastball,Oriole Park at Camden Yards,9,1,1,0,0.19,2.6,89.9,85.4,-18,0
9,BOS,0,0,ground_ball,center,Sinker,Fenway Park,6,1,0,0,0.13,2.24,91.3,104.6,2,0
9,CLE,1,0,fly_ball,center,4-Seam Fastball,Progressive Field,10,2,2,2,-0.37,1.6,98,103.5,25,1
8,DET,1,0,fly_ball,center,4-Seam Fastball,PNC Park,9,1,1,1,-0.31,2.56,73.2,95.8,40,0
10,TB,1,0,line_drive,center,4-Seam Fastball,New Yankee Stadium,6,0,0,2,-0.88,2.13,97.1,99,26,1
9,CIN,1,0,line_drive,left,Slider,Target Field,7,0,0,0,-0.06,2.95,76.9,98.7,22,0
8,ARI,1,0,line_drive,center,4-Seam Fastball,Chase Field,3,1,1,2,0.47,2.49,95.7,84.9,14,0
9,NYM,1,0,line_drive,center,4-Seam Fastball,Citi Field,6,2,0,0,0.03,3.08,96.4,104.8,25,1
8,PHI,1,1,fly_ball,center,4-Seam Fastball,Citizens Bank Park,1,0,3,1,-0.23,2.1,94.6,106.1,32,1
9,HOU,0,0,popup,center,4-Seam Fastball,Minute Maid Park,3,1,0,0,-0.42,2.88,93.9,85.3,59,0
8,COL,1,0,line_drive,right,4-Seam Fastball,Coors Field,4,2,0,2,0.65,2.66,98.7,82.8,17,0
7,OAK,0,0,fly_ball,right,Curveball,RingCentral Coliseum,6,2,0,0,0.19,1.7,74.1,80.1,52,0
8,MIN,1,0,line_drive,center,4-Seam Fastball,Comerica Park,3,0,2,1,0.03,3.03,93.4,101.9,22,1
8,SEA,1,0,ground_ball,center,Curveball,T-Mobile Park,1,2,2,2,-0.1,1.5,81.4,98.2,-7,0
